Employee ID,Predicted Band,Confidence (%),Training Needed,Training Topics,Promotion Ready,PIP Required,PIP Goals,Retention Risk,Wellbeing Flag,Recommended Actions,Priority,HR Summary
EMP0035,Medium,90.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.4% confidence). Retention risk: Low.
EMP0035,Medium,94.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.3% confidence). Retention risk: Low.
EMP0035,Medium,72.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (72.5% confidence). Retention risk: Low.
EMP0036,Medium,98.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (98.7% confidence). Retention risk: Low.
EMP0036,Medium,82.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (82.1% confidence). Retention risk: Low.
EMP0036,Medium,85.8,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (85.8% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0036,Medium,93.9,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (93.9% confidence). Retention risk: Low.
EMP0037,Medium,92.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.8% confidence). Retention risk: Low.
EMP0037,Medium,92.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.8% confidence). Retention risk: Low.
EMP0037,Medium,95.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.2% confidence). Retention risk: Low.
EMP0037,Medium,94.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.5% confidence). Retention risk: Low.
EMP0038,Medium,70.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (70.1% confidence). Retention risk: Low.
EMP0038,Medium,92.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.4% confidence). Retention risk: Low.
EMP0038,Medium,96.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.5% confidence). Retention risk: Low.
EMP0038,Medium,95.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.4% confidence). Retention risk: Low.
EMP0039,Medium,98.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (98.5% confidence). Retention risk: Low.
EMP0039,Medium,94.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.1% confidence). Retention risk: Low.
EMP0039,Medium,92.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.4% confidence). Retention risk: Low.
EMP0039,Medium,90.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.4% confidence). Retention risk: Low.
EMP0040,Medium,67.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (67.4% confidence). Retention risk: Low.
EMP0040,Medium,77.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (77.0% confidence). Retention risk: Low.
EMP0040,Medium,60.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (60.5% confidence). Retention risk: Low.
EMP0040,Medium,96.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.3% confidence). Retention risk: Low.
EMP0041,Medium,97.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.0% confidence). Retention risk: Low.
EMP0041,Medium,97.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.4% confidence). Retention risk: Low.
EMP0041,Medium,91.4,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (91.4% confidence). Retention risk: Low.
EMP0041,Medium,76.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (76.6% confidence). Retention risk: Low.
EMP0042,Medium,93.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (93.1% confidence). Retention risk: Low.
EMP0042,Medium,90.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (90.2% confidence). Retention risk: Low.
EMP0042,Medium,95.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.0% confidence). Retention risk: Low.
EMP0042,Medium,92.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.3% confidence). Retention risk: Low.
EMP0043,Medium,92.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.6% confidence). Retention risk: Low.
EMP0043,Medium,97.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.5% confidence). Retention risk: Low.
EMP0043,Medium,97.8,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (97.8% confidence). Retention risk: Low.
EMP0043,Medium,95.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.2% confidence). Retention risk: Low.
EMP0044,Medium,85.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (85.5% confidence). Retention risk: Low.
EMP0044,Medium,62.3,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (62.3% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0044,Medium,91.5,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (91.5% confidence). Retention risk: Low.
EMP0044,Medium,88.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (88.3% confidence). Retention risk: Low.
EMP0045,Medium,65.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (65.3% confidence). Retention risk: Low.
EMP0045,Medium,88.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (88.2% confidence). Retention risk: Low.
EMP0045,Medium,95.2,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (95.2% confidence). Retention risk: Low.
EMP0045,Medium,86.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (86.0% confidence). Retention risk: Low.
EMP0046,Medium,94.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (94.3% confidence). Retention risk: Low.
EMP0046,Medium,81.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (81.1% confidence). Retention risk: Low.
EMP0046,Medium,96.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.6% confidence). Retention risk: Low.
EMP0046,Medium,53.3,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (53.3% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0047,Medium,93.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (93.1% confidence). Retention risk: Low.
EMP0047,Medium,96.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (96.7% confidence). Retention risk: Low.
EMP0047,Medium,74.4,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (74.4% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
EMP0047,Medium,92.1,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (92.1% confidence). Retention risk: Low.
EMP0048,Medium,79.6,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (79.6% confidence). Retention risk: Low.
EMP0048,Low,52.6,False,,False,True,Develop 90-day performance recovery plan with measurable KPIs,Medium,False,⚠️  Schedule PIP review meeting within 2 weeks; 📅 Assign dedicated performance coach / mentor; 🟡 Moderate retention risk — quarterly engagement check-in advised,Urgent,[Urgent] Low performer (52.6% confidence). PIP required.Retention risk: Medium.
EMP0048,Medium,53.7,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (53.7% confidence). Retention risk: Low.
EMP0048,Medium,67.0,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (67.0% confidence). Retention risk: Low.
EMP0049,Medium,82.3,False,,False,False,,Low,False,📈 Near High-performer threshold — consider stretch project assignment,Normal,[Normal] Medium performer (82.3% confidence). Retention risk: Low.
EMP0049,Medium,66.7,True,Role-specific technical skills bootcamp,False,False,,Low,False,📚 Targeted skills development can unlock High performance in next quarter,Medium,[Medium] Medium performer (66.7% confidence). Training: Role-specific technical skills bootcamp. Retention risk: Low.
